activity_id,institution_id,source_id,experiment_id,frequency,modeling_realm,table_id,member_id,grid_label,variable_id,temporal_subset,chunk_freq,grid_label,platform,dimensions,cell_methods,path
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,pastureFrac,000301-000312,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000301-000312.pastureFrac.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,prveg,000301-000312,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000301-000312.prveg.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,ra,000301-000312,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000301-000312.ra.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,rh,000301-000312,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000301-000312.rh.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,sbl,000301-000312,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000301-000312.sbl.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,snc,000301-000312,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000301-000312.snc.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,snd,000301-000312,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000301-000312.snd.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,snm,000301-000312,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000301-000312.snm.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,snw,000301-000312,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000301-000312.snw.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,tran,000301-000312,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000301-000312.tran.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,treeFracBdlDcd,000301-000312,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000301-000312.treeFracBdlDcd.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,treeFracBdlEvg,000301-000312,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000301-000312.treeFracBdlEvg.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,treeFrac,000301-000312,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000301-000312.treeFrac.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,treeFracNdlDcd,000301-000312,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000301-000312.treeFracNdlDcd.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,treeFracNdlEvg,000301-000312,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000301-000312.treeFracNdlEvg.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,tsl,000301-000312,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000301-000312.tsl.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,vegFrac,000301-000312,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000301-000312.vegFrac.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,vegHeight,000301-000312,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000301-000312.vegHeight.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,cLand,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.cLand.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,cProduct,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.cProduct.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,cropFrac,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.cropFrac.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,cSoil,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.cSoil.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,cVeg,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.cVeg.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,evspsblsoi,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.evspsblsoi.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,evspsblveg,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.evspsblveg.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,fAnthDisturb,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.fAnthDisturb.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,fFireNat,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.fFireNat.nc
dev,,am5,c96L65_am5f3b1r0_pdclim1850F,monthly,land_cmip,,,,fFire,000401-000412,1yr,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f3b1r0/c96L65_am5f3b1r0_pdclim1850F/gfdl.ncrc5-deploy-prod-openmp/pp/land_cmip/ts/monthly/1yr/land_cmip.000401-000412.fFire.nc
